5161.8,995.25,665.47,591.05,450.85,507.28,543.81,355.64,1918.9,Inf,5033,1261.2,420.91,5229.8,280.66,881.96,Inf,809.97,Inf,6590,Inf,555.08,928.61,992.85,Inf,Inf,925.24,Inf,1598.2,5031.6,614.01,191.95,6752,1480.9,93.951,770.14,Inf,Inf,536.8,Inf,Inf,129.98,1544.2,791.8,518.11,Inf,488.2,Inf,645.86,514.63,3258,3668.4,Inf,4363.9,2087.5,1304.2,239.39,6885.5,Inf,188.07,Inf,7399.2,704,557.23,738.81,717.81,1960,409.56,542.97,Inf,173.47,862.45,845.5,Inf,Inf,Inf,798.63,Inf,4547.3,743.43,4164.1,613.89,476.34,Inf,3421.7,1392,1872.2,2115.9,99.774,Inf,Inf,844.45,708.22,508.83,Inf,1830.5,5404.9,915,Inf,Inf,2657.9,277.08,Inf,971.76,0,Inf,718.08,Inf,535.34,716.68,204.34,3604.8,508.25,987.95,923.01,417.45,467.32,Inf,803.26,407.58,400.74,3882.6,968.81,624.2,512.74,Inf,4072.3,Inf,2825.3,668.05,Inf,1147.5,196.13,398.5,2472.9,Inf,1227,4064.6,381.94,5149.8,2998.8,681.54,Inf,730.56,Inf,905.62,811.89,5295.6,4297.2,1417.3,Inf,1018.7,189.69,3771.9,Inf,Inf,1171.5,5128.7,2289.3,557.87,2742.7,720.3,4898.2,557,315.37,597.32,2153.6,308.31,4313.9,Inf,Inf,752.48,4513.9,Inf,538.08,830.43,5359.4,1382.7,238.1,2338.7,57.375,605.31,652.2,663.11,1093.5,1838.5,Inf,619.02,359.03,4697.3,7731,1383.3,Inf,415.31,Inf,6786.1,261.02,2170.9,306.39,914.3,157.09,382.42,3042,5380.3,Inf,392.91,483.34,1564.7,464.56,520.78,514.03,121.67,833.89,253.75,Inf,498.61,933.48,Inf,530.82,7216.8,Inf,213.17,586.13,1412.8,Inf,Inf,749.41,Inf,584.9,1742.9,110.34,Inf,714.03,4931.1,1748.3,2743.9,Inf,3080.8,2370.5,387.78,7196.8,780.58,760.19,297.08,Inf,304.46,Inf,1008.9,1865.7,1006.4
3682,566.71,856.9,Inf,Inf,1292,1250.9,1159.5,412.45,700,Inf,1604.9,1094.2,3778.4,1609.6,633.44,559.3,848.09,Inf,Inf,1399.9,1341,1292.9,Inf,642.22,1291.7,1647.1,1249.2,83.333,Inf,1253.9,1340.2,5271.2,69.336,1466.5,1601.8,Inf,751.47,1004,1493.8,1283.2,1633.4,1750.5,755.27,997.31,1391.9,1447.9,1671.4,1094.9,1007.5,1747.1,2153.5,1579.4,2850.1,575.3,1429.5,Inf,5401.8,1002.6,Inf,575.61,5909.9,816.67,957.82,843.2,Inf,445.01,1113.9,1041.9,1187.7,Inf,652.96,1102.9,824.79,4303.6,696.61,1515.4,2529.2,3035.4,1619.9,Inf,902.53,1836.1,Inf,1908.4,1341,Inf,600.92,1597.2,1175.7,1473.2,1536.8,903.35,Inf,1584,411.88,Inf,1309.1,1510.5,1752.2,Inf,1248.9,1592.8,1452.8,Inf,0,1232.2,5470.3,Inf,803.04,1648.7,2091.1,1023,1714.4,1489.4,Inf,1115.8,1341.3,964.05,1447.3,Inf,2367.6,1448.9,Inf,Inf,Inf,2558.3,2122,1317.7,919.17,1079.6,369.13,1678.7,1122.7,965.58,4887.8,290.73,Inf,1203.3,3678.3,2897.4,Inf,Inf,787.66,Inf,1237.4,1126.3,3841.8,2783.4,1691.6,1097.2,1640.3,1492.7,2258.2,2237.6,3759.5,361.55,3649.5,Inf,989.29,1236.8,1502.4,3390.1,Inf,1483.6,1325.1,766.6,1652.9,2800,1091.8,1363.1,835.22,3000.5,2709.7,981.12,1615.1,3900,1602.8,Inf,2211.3,Inf,1067.8,1138.8,1303.8,Inf,354.26,628.8,1433.5,1172.6,3185,6238.7,Inf,1650.1,Inf,1623.7,5303.8,1441.7,2070.6,1209,627.41,1407.3,Inf,1532.9,3926.9,1113.3,1202.4,1033.7,50.61,1475.1,Inf,1039.6,Inf,690.61,Inf,Inf,1504,591.12,553.12,988.9,5729.3,765.51,1674.6,955.57,1713,1425.1,1058.3,1366.9,929.01,1228.6,Inf,Inf,Inf,1103,3421,233.36,1241,Inf,Inf,860.37,1723.9,Inf,Inf,780.68,1419.7,Inf,1233.4,1200.4,1536.4,350.8,1564.5
4912.6,Inf,787.18,1198.5,Inf,211,1194.2,666.46,1608.3,643,4751,Inf,630.03,5010.5,997.18,706.16,690.73,386.75,678.72,6343.6,866.55,176.49,219.73,279.34,740.73,460.5,Inf,749.77,1312.1,4742.5,Inf,809.19,6500.5,1213.4,796.15,373.94,Inf,509.72,889.47,518.71,382.75,823.11,Inf,Inf,670.39,Inf,1185.8,713.59,1201.4,786.83,Inf,3354.2,472.3,4059.3,1777.1,597.82,Inf,6630.4,453.95,643.73,671.73,7136.5,554.94,630.66,1001.9,588.41,1658.3,531.7,999.4,63.234,761.54,739.71,172.43,927.37,5531.5,535.95,283.41,3736.8,4250.2,395.19,3856.4,702.6,648.1,Inf,3104.2,674.27,1165.1,1810.7,807.7,242.75,501.45,Inf,340.07,245.69,367.44,1504.7,5170,208.31,Inf,890.92,2330.3,559.82,1044.5,293.64,718.08,1232.2,0,Inf,426.95,Inf,918.78,3287.5,848.14,488.91,283.66,Inf,983.37,2504.2,Inf,338.7,891.29,3571.2,1649.7,942.81,478.63,1243.6,3765.9,3320.9,Inf,Inf,153.23,929.53,895.03,783.42,2154.4,Inf,949.15,Inf,Inf,Inf,Inf,64.541,Inf,747.17,540.62,189.88,134.56,5074,3992.4,728.03,858,433.33,896.94,3454.2,3437.5,4986.3,870.67,4880.3,Inf,911.85,Inf,Inf,4609.4,816.12,Inf,137.37,1804.3,536.19,4008.3,839.5,Inf,1013.1,4211.6,Inf,Inf,383.34,5132.2,Inf,917.53,1634.2,761.49,218.16,1241.6,Inf,822.58,1523.6,604.91,220.78,842.53,4398.7,7464.1,Inf,534.25,352.5,714.31,6532.7,461.2,1467.2,Inf,Inf,568.49,374.51,Inf,5159.1,904.42,979.45,718.4,1282.7,317.66,273.33,401.19,797.74,595.04,871.39,640.09,323.51,667.37,Inf,540.52,6956.6,Inf,921.28,Inf,727.78,303.54,Inf,134.81,Inf,Inf,Inf,769.82,1007.6,Inf,4638,1455.5,2420,635.93,2754.2,2055,1105.5,6937.7,792.8,892.23,992.27,8007.6,Inf,794.17,358.71,1565.3,374.17
1791.8,6033.6,Inf,Inf,6504.4,6760.4,6599.1,6601.8,5101.4,6157.6,1968.6,6992.4,6539.7,1733.4,Inf,6089.4,6010,6312.4,6075.9,366.68,6824.8,6810.7,6734.1,6686.8,6092.9,6746,7108.8,6684.5,Inf,Inf,6572.6,Inf,201.97,5497,Inf,7071.1,6800.4,6220.3,6419.1,Inf,Inf,7065.6,7039.3,6161.4,6440.8,6856.6,6818.8,Inf,6414.4,6438.8,Inf,3516.2,7035.9,2742.7,4937.2,6747.4,6775.7,Inf,Inf,6770.9,6044.8,450.06,Inf,6405.2,6220.4,6256.3,5043.8,6565.6,6432.9,6649.5,6780.7,6102.8,6551.7,6227.1,1168,6165.7,Inf,Inf,2505.9,7089.9,Inf,Inf,7295.3,5717.2,3761,Inf,6751,4896.8,7029.9,Inf,6856.5,Inf,6373.6,Inf,7054.2,Inf,1551.1,6754.2,6932.9,7012.4,4476.9,Inf,Inf,6898.1,Inf,5470.3,Inf,0,6468.4,6240.6,7073,3608.2,6445.7,7172.8,6944.5,7150,Inf,4338.6,Inf,Inf,6562,3289.6,6567.8,Inf,6473.9,6457.2,3033.5,3562.1,4299.4,Inf,6545.8,5822.6,7106,6554.7,4602.9,Inf,5759.6,Inf,6610.6,1803.8,7353.7,6757.5,6580.2,Inf,6994.5,Inf,6581.5,1666.8,2806.5,7032.6,6519.4,7091.1,6915.7,Inf,Inf,1715,5830.5,Inf,4770.2,6399.5,Inf,6972.1,2126.8,Inf,6940.6,6795.3,4985.5,7107.1,Inf,6516.6,6833.3,6207.3,2579.5,2894.9,6434.2,7082.3,1600.3,6934,6797.8,Inf,7004.1,6538,6446.5,6773.5,Inf,5188.7,6098.7,6903.7,Inf,Inf,783.35,Inf,7104.3,6665.2,6946,167.11,6895.7,6863,6649.5,6097.7,6854.4,6694.8,4111.3,Inf,6528.4,6606.4,Inf,5419.7,Inf,6587.3,6501.5,6851.1,6155.4,6723.6,6106.4,6970.6,6058.5,6023,6442.1,266.84,6205.8,7099.4,6368.8,7062.3,Inf,Inf,6833.8,6370.6,6561,5292.1,6849.2,6507.8,6569.5,2119.5,Inf,Inf,6563.6,4110.6,4685.1,7128.5,245.86,6176.8,6193,6828.8,Inf,6658,6631.5,6981.6,5135.3,7012.2
4677.3,464,360.28,785.76,440.69,312.81,Inf,270.61,1407.4,311.13,4534,Inf,220.88,4760.2,726.35,Inf,510.39,320.12,393.85,6108.6,Inf,375.01,639.5,693.72,Inf,284.87,776.37,373.09,1090.7,Inf,855.22,459.5,6268.3,975.17,527.81,Inf,725.21,Inf,472.52,940.74,795.05,664.24,1274.1,489.7,251.12,Inf,803.02,1138.2,786.67,369.72,2743.7,3158,Inf,3857.5,1576.8,1011.7,320.31,6400.2,27.823,Inf,433.71,Inf,193.73,206.26,575.71,215.58,1451.7,142.12,584.17,460.32,430.6,Inf,Inf,500.53,5303.5,341.3,623.82,3536.4,4042.7,671.66,Inf,276.06,829,757.43,2909.1,Inf,1576.7,1607.2,630.44,642.18,922.71,663.7,213.61,Inf,612.08,1310.8,4927.7,630.77,615.69,1311.8,2139.4,258.66,746.11,718.95,535.34,Inf,426.95,6468.4,0,339.97,711.7,3092.5,Inf,852.2,693.81,Inf,570.75,2315.6,393.52,Inf,Inf,3374,Inf,521.2,56.485,830.01,3565.6,3125.1,2310.2,589.88,364.95,645.84,724,Inf,1958.8,5892.6,716.98,3557.2,555.9,4669.7,2714.3,420.71,416.66,326.85,967.49,Inf,481.58,Inf,3790.8,1153.2,445.5,829.46,599.69,3259.4,3241.5,4761.3,654.63,Inf,1775.2,493.99,2227.1,Inf,4396.6,396.36,476.15,384.46,1626.1,645.56,3807.3,426.84,437.65,586.7,4007.9,3717,120.41,705.73,4886,1107.2,Inf,2046.1,592.53,Inf,827.78,414.65,581.96,1324.5,393.12,475.93,436.68,4192.3,7240.7,1071.1,642.78,Inf,1135.7,6301.5,434.48,1879.5,306.85,386.94,406.54,Inf,2527.1,Inf,492.33,Inf,302.55,Inf,473.62,161.06,34.661,497.23,316.95,492.06,365.32,505.66,416.95,464.92,116.54,6729.4,339.12,731.2,473.36,Inf,422.33,559.5,510.91,278.67,814.45,1225.6,479.33,594.78,369.42,4428,1240.6,2227.3,1037.8,2563.4,1858,Inf,6709.8,376.77,466.06,632.4,7792.6,Inf,396.13,Inf,1357.2,786.25
4448.8,495.08,57.942,Inf,281.39,Inf,540.94,Inf,1212.7,Inf,4316.8,1335.6,299.55,4521.9,806.75,212.79,579.73,Inf,278.19,5878.4,597.04,699.72,Inf,1017.4,Inf,518.33,1111.2,448.64,885.34,4315.1,588.73,538.2,6039.7,Inf,665.75,992.28,1057,387.2,221.16,1269.9,Inf,833.44,1602.8,151.06,200.4,Inf,Inf,1469.4,486.16,204.42,2550.1,2955.1,804.39,Inf,Inf,1330.9,539.28,Inf,315.24,530.91,377.39,6685.6,240.32,174.04,254.17,206.94,1247.1,338.8,Inf,790.52,545.89,161.99,825.56,176.11,5078.6,492.32,958.89,3326.6,3830.6,989.5,3447.7,104.8,1064.7,562.25,2711.2,Inf,Inf,1403,797.3,960.47,1251.3,1000.4,514.18,546.23,Inf,1147.2,4694.3,962.8,707.58,Inf,1960.2,458.71,791.32,1057.2,716.68,803.04,Inf,6240.6,339.97,0,Inf,2893.7,224.96,1186.8,1033.8,947.55,345.46,2138.7,704.39,Inf,345.15,3167.4,943.14,Inf,300.3,535.07,3355.8,2924.2,2120.1,277.86,Inf,433.93,877.26,Inf,Inf,Inf,Inf,3348.6,411.76,4438.2,3029.2,760.68,Inf,25.115,1302.9,931.48,803.28,4587.4,3580.6,Inf,296.61,1168.7,689.8,3060.8,3039.3,4539.2,519.03,4415.8,Inf,221.91,Inf,901.98,4181.7,Inf,712.95,717.9,1492,870.72,Inf,289.82,Inf,263.66,3797.2,Inf,Inf,1035.2,4650.1,1434.8,576.41,Inf,769.45,549.56,530.93,754.17,421.1,1139,454.8,798.66,369.73,3980.6,7016.9,1383.1,868.04,489.69,1463.2,6073.6,662.36,2191.9,410.37,416.67,613.9,500.97,2335.7,Inf,318.68,Inf,233.34,Inf,751.73,500.67,369.99,Inf,306.08,497.44,299.1,788.73,346.11,450.49,243.25,6503.5,38.965,872.53,189.6,1487.2,Inf,872.57,850.74,129.98,549.9,1054.5,615.06,Inf,694.8,4214.4,1034.9,2041.9,1349.6,Inf,1663.1,Inf,6483.6,63.964,130.84,619.64,7573.8,430.43,Inf,1116.7,1153.4,1126.2
5282.7,Inf,794.02,Inf,572.53,708.73,508.32,497.7,Inf,960.05,5159,1448.7,565.98,5345.2,95.915,1020.5,1215.1,1002.9,1049,6708.6,Inf,752.44,1125.2,1190.7,1007.3,492.75,1111.1,Inf,1731.4,5158.5,558.89,308.51,6871.4,1612.5,188.06,956.21,1197.2,956.91,656.94,1407.2,1294,Inf,Inf,916.95,Inf,983.42,Inf,Inf,675.27,642.53,3395.1,3801.5,510.04,Inf,2223.3,Inf,440.37,Inf,703.89,356.27,1105.5,7520.3,855.53,697.68,853.42,864.5,2093.3,Inf,Inf,972.05,305.65,Inf,1049.3,849.45,5914.9,1049.7,986.08,4171.7,Inf,929.2,4293,746.58,614.23,Inf,3557.1,1591.5,2065.1,2249.2,111.25,Inf,Inf,1031.5,898.55,712.96,839.89,1976.1,Inf,Inf,140.3,1774.1,Inf,456.03,Inf,1161.6,204.34,1648.7,918.78,7073,711.7,Inf,0,3739.8,632,1173.1,1111.5,216.69,Inf,Inf,1005.6,600.09,Inf,4013.6,827.7,740.9,Inf,646.66,Inf,3770.4,Inf,Inf,924.51,1279.7,42.07,Inf,2611.2,6534.5,1366.1,4194.3,462.42,5269.2,3185.7,879.93,497.79,861.18,Inf,1104.7,1015.4,Inf,4425.3,1604.3,Inf,1204.8,157.78,3906.8,3885.7,5378.1,1318.8,5249.5,2428,675.84,Inf,908.07,5025.2,683.64,506.6,794.91,2306.4,484.72,4442.1,560.94,838.36,Inf,4641.7,4352.1,692.31,1016.5,5476,1571.4,275.41,Inf,157.29,807.16,655.6,860.91,1236.1,Inf,Inf,809.91,479,4825,7852.6,1581.8,484.72,617.44,1599.4,Inf,Inf,2361.8,Inf,1074.9,361.21,585.25,3180,5495.7,546.4,Inf,615.42,Inf,654.36,722.15,Inf,231.29,986.57,351.4,1028.4,686.74,Inf,1149.6,Inf,7337.6,883.47,26.423,707.5,1599.4,633.55,Inf,942.95,720.12,Inf,1886.7,239.83,565.26,Inf,5058.4,1881.1,2884.1,Inf,Inf,Inf,188.28,7317.3,909.73,885.85,248.15,8413.5,418.11,448.45,1196.5,Inf,1193.3
2063.2,2633.8,2946.9,3215.2,3170.9,3370.4,3306.8,3249.7,1686,2788.2,1689.3,3520.7,3183.9,2333.8,3699.5,2722.9,2600.1,2904.2,2701.2,3310.5,3490.7,3416.4,3297.7,3241.2,2733.1,3377.3,3682.4,3340.2,2008.4,Inf,3292.1,Inf,3432.9,2127.9,3557.4,3660.6,3355.8,2833.4,3089.8,3404.8,3211.8,3724.1,3532.1,2832.5,3088,3438.9,3519.9,3522.8,3128.3,3098,350.1,109.04,3663.5,873.56,1517.3,3260.7,3411.1,3539.5,3088.2,Inf,2658.8,Inf,2903.6,3047.7,2905.6,2887.9,1646.6,3201.2,3117.1,3232,3437.3,2743.9,Inf,2901.5,2499.5,2767,3566.7,592,1137.4,3682.5,640.97,2993.6,3918.6,2338.9,183.38,3041.3,3188.7,1490.8,3687.9,3157.5,3387.7,3581.3,2976.9,3258.6,Inf,1783.5,2356.5,Inf,3601.3,Inf,957.29,3336.6,3680.8,3460.2,3604.8,2091.1,3287.5,3608.2,3092.5,2893.7,3739.8,0,3111.6,3741.1,3513.8,3835.8,3196.3,Inf,3006.1,Inf,3232.2,320.48,Inf,3011.1,3103.1,3176.8,609.14,Inf,783.34,2984.5,3135.8,2460.1,Inf,3213.7,1133.7,2800.4,Inf,517.6,3288.3,2125.4,3746.5,3350.3,3243.3,2878.6,3527.7,3245.3,Inf,2366,815.08,3541.9,3186.3,3653.3,3583.5,167.11,154.27,1988.9,2437.9,Inf,Inf,3072.9,866.67,3564.4,Inf,3058.4,3567.8,3397,1483.8,Inf,811.53,3181.5,Inf,2894.1,1036.4,722.49,3068.9,3665.7,2375.8,Inf,Inf,3268.1,3658.6,3142.9,3166,3368.3,2512.1,Inf,2703.4,3504.7,3262.8,1240.7,4295.3,Inf,3734.5,3286.6,3452.4,3454.9,3526.8,Inf,3299.4,2706.6,3494.5,3318.4,566.67,2433,3200.3,3286.1,3124.8,2042.4,3555.8,3200.2,3124.1,3510.5,2776.2,Inf,2728.3,3583.5,Inf,2628.7,3076.5,Inf,2856.4,3765.7,3040,3573.4,3506.4,Inf,3420.3,3020.1,3274.5,1867.3,3506.2,Inf,3159.7,1499.3,1858.8,867.5,3064.3,535.19,1234.7,3811.9,Inf,Inf,2861.8,Inf,4782.7,3323.7,3291.4,Inf,1740.4,Inf
Inf,Inf,168.02,354.26,59.494,655.04,361.36,207.65,Inf,402.29,4527.6,1420,219.98,4721.6,588.06,429.07,755.95,733.92,482.99,6082.2,381.96,717.59,1066.9,1124.5,397.65,430.17,1127.7,241.13,1104.4,Inf,426.78,325.16,6244.4,983.87,453.37,983.85,Inf,530.26,Inf,1366.8,1226.7,621.04,Inf,285.06,Inf,951.05,Inf,Inf,354.46,62.578,2769.5,3171.7,660.75,3859.9,1598.2,1443.2,411.35,6378,Inf,343.11,571.99,6892,379.14,Inf,Inf,354.68,1465.3,317.67,Inf,889.19,Inf,386.08,939.73,218.65,5285.7,641.2,983.1,Inf,4043.1,968.5,3661.1,177.01,906.69,Inf,2929.4,1506.1,2008.9,1621,585.04,1074.2,Inf,1028.8,Inf,Inf,883.31,1372,4897,1056.3,491.85,1739,2182.6,332.71,569.82,1130.2,508.25,1023,848.14,6445.7,Inf,224.96,632,3111.6,0,1199.7,1090.4,725.58,145.07,2361.3,Inf,Inf,121.2,3382.5,806.42,125.17,375.83,Inf,3568.9,3141.4,Inf,Inf,796.99,654.7,Inf,113.38,1988.4,5903.5,Inf,Inf,Inf,Inf,Inf,Inf,134.6,244.7,Inf,1035,913.45,4787.5,Inf,Inf,74.839,1206.4,474.29,Inf,3256.1,4747.9,739.62,Inf,1806.5,Inf,2259.7,910.86,4393.4,56.753,589.28,752.99,1716.8,707.43,3810.1,Inf,Inf,250.25,4009.8,Inf,312.3,1038.3,4851.3,1533.9,357.61,Inf,558.44,Inf,395.56,810.99,643.84,1362.1,622.89,802.58,153.06,4193.1,7223.9,1503.3,705.14,501.85,1562.4,Inf,528.12,2311.7,226.38,589.6,441.33,486.68,2555.7,4872.1,94.105,191.97,Inf,Inf,688.83,575.67,453.1,405.84,476.68,280.63,488.52,Inf,542.28,639.37,315.86,6709.6,263.9,658.37,Inf,1573.2,Inf,991.69,906.93,163.4,385.84,1279.1,403.55,Inf,800.99,4426.5,1253.2,2263.4,Inf,2599.8,1883.3,Inf,6689.4,282.34,253.89,Inf,7783.2,Inf,Inf,Inf,1372.2,1179.8
5389.3,1147.9,1190.8,Inf,Inf,556.29,1499.6,998.31,2074.2,1118.1,Inf,317.62,983.44,5491.9,1265.3,1184.5,Inf,866.35,1164.6,6819.2,1156.9,490.76,443.61,500,Inf,776.03,75.838,1059.4,1792.6,5209.2,1572.8,1105.9,6974.9,1699.1,1077.7,220.48,385.56,997.62,1242.9,371.58,Inf,1071.7,Inf,1331.4,1048.4,327.46,1475.5,439.13,1531.2,1147.6,3391,3808.7,663.69,4519.8,2241.5,525.85,814.95,7104,873.96,944.39,1160.4,7608,1017.3,Inf,1389.8,Inf,2129.1,892.28,Inf,526.7,1057.9,1207.6,Inf,1324.5,6004.9,Inf,228.39,4196.3,Inf,244.97,4314.7,1105.5,571.11,Inf,3558,Inf,964.39,Inf,Inf,583.54,380.21,Inf,828.86,Inf,335.2,Inf,5648.8,421.81,1185.1,Inf,2783.9,878.7,1317.6,280.85,987.95,1714.4,488.91,7172.8,852.2,1186.8,1173.1,3741.1,1199.7,0,Inf,1385.6,1308.9,2957.2,751.96,589.18,1214,4026.8,1949.8,1310.7,886.55,1564.8,4225.3,3774.8,2958.4,1380.6,637.35,1417.6,Inf,1115.6,Inf,6540.3,1435.4,4212.2,Inf,5388.3,2014.5,449.78,Inf,1177.4,286.46,496.61,Inf,5555,4452.8,446.28,1191.6,Inf,1177.6,3907.5,3891.6,5458.8,1353.3,5357.2,2429.6,1267.6,2875.2,Inf,5076.4,Inf,675.51,468.98,2257.3,688.33,4468,Inf,414.84,Inf,4673.3,4376.6,951.82,162.14,5612.3,449.05,1210.1,1388.3,Inf,688.26,1564.4,445.47,1310.8,1988.1,1091,398.23,1161.7,4862.1,Inf,707.68,688.33,709.75,468.32,Inf,734,1222,Inf,Inf,855.49,Inf,3174.5,Inf,1232.7,1290.7,Inf,1764.7,530.09,692.8,Inf,1085.4,1080.5,1171.8,1126.8,493.68,1156.2,1165.2,945.22,7428.9,Inf,1168.9,Inf,435.92,562.21,688.12,360.21,1098,1534.5,1885.8,Inf,1332.9,Inf,5103.3,1932.2,2873.9,712.13,3207.2,2513.8,1359.2,7410.2,Inf,Inf,1281.8,8473.7,1162.9,1110.2,199.81,2037.6,Inf
5161.5,923.68,1049.8,Inf,1090.6,436.3,1421.4,899.18,1845.6,926.62,4991.4,Inf,870.41,Inf,Inf,989.77,936.59,Inf,960.22,6591.2,Inf,Inf,Inf,273.78,1024,685.77,168.61,976.36,1566.7,4980.5,1494.1,1032.8,6746.7,1476.5,1011.4,189.05,164.31,Inf,1132.9,298.06,Inf,1010.1,Inf,Inf,921.38,140.91,1408.6,481.67,1437.5,1032.2,3163.7,3581.2,602.23,Inf,Inf,411.58,732.67,Inf,Inf,Inf,944.5,7379.5,836.28,889.21,1260,Inf,1900.7,773.3,1238.3,304.46,984.67,1022.7,392.8,1188.6,5776.6,Inf,127.36,3968.1,Inf,219.99,4086.6,964.15,577.17,Inf,3330.6,581.78,960.3,2049.5,1002,356.39,285.14,92.522,Inf,Inf,281.59,Inf,5421.5,193.93,1120.1,663.65,Inf,787.37,1254,64.431,923.01,1489.4,283.66,6944.5,693.81,1033.8,1111.5,3513.8,1090.4,Inf,0,Inf,1216.6,Inf,525.54,515.84,1122.8,3799.1,1876.2,1192.5,739.11,1476.5,Inf,3547.4,2730.9,1262.6,419.78,1207.8,1078.3,1017.5,2383.1,Inf,1213.9,Inf,1190.9,5160.9,2075.9,273.15,1055.6,Inf,300.84,268.54,Inf,5328.3,4224.5,494.45,1093.3,152.68,1112.3,3680.3,3664.2,5230.3,1129.1,Inf,2201.3,1156.3,2647.6,203.58,4847.8,1064.8,607.64,337.73,2030.1,633.49,4239.8,1075.5,285.1,1271.9,4444.9,4148.4,806.28,162.85,Inf,459.97,1140.3,1419.6,958.43,499.18,1475.1,282.27,1092.8,1759.5,870.31,304.45,1072.5,Inf,7705.9,554.1,633.15,588.54,488.03,6778.5,663.61,1251.4,916.61,881.95,784.17,605.82,2947.2,5413.4,1138.1,1207.6,962.92,1539.5,458.45,533.6,Inf,1017.2,876.99,1096.3,921.02,Inf,943.61,943.4,Inf,7200.4,Inf,1108.4,1141.8,490.16,484.17,459.9,Inf,961.76,1454.2,1657.1,Inf,1240.9,399.03,4874.7,Inf,2646.5,Inf,2980.1,2285.5,1299,7181.8,1067.4,1158.9,1214.2,8245.1,1080.8,1022.8,Inf,1809.4,92.507
Inf,1306.5,892.37,645.83,666.93,924.31,551.01,639.7,2159.5,Inf,5241.7,1662.8,707.57,5419.2,157.53,1135.7,Inf,1190.2,1172.7,6784.7,367.77,969.08,1341.9,1407.4,1115.5,Inf,1324,533.54,1829.8,5241.7,579.86,437.18,Inf,1708.9,362.97,1169.4,Inf,Inf,746.02,1622.6,1510.7,316.71,1945,1004.2,Inf,1199.6,332.02,1805.7,735.66,744.25,3494.8,Inf,724.2,4576.6,2323.7,Inf,645.48,7082.8,870.8,Inf,1239.4,Inf,993.55,825.54,937.04,995.69,2190.2,742.69,Inf,1187.4,454.64,1104.2,Inf,935.72,5994.5,1210.8,1200.5,4257.6,Inf,1142.2,4379.4,Inf,820.94,1509.6,Inf,1807.9,2281.2,2345.7,327.88,Inf,Inf,1245.6,Inf,921.9,1053.3,2091.9,Inf,Inf,Inf,1988.1,2907.7,Inf,Inf,1377,417.45,Inf,Inf,7150,Inf,947.55,216.69,3835.8,725.58,1385.6,Inf,0,641.49,Inf,1208.4,816.58,604.45,4103.7,710.73,826.35,844.7,693.26,4286.7,3865.1,3066.3,Inf,1134.2,1380.2,247.96,635,2714,6624.3,1477.1,4282.1,547.7,Inf,Inf,1096.5,600.23,964.66,1625.2,1321.2,1229.1,5485.6,4510.2,1818,651.56,Inf,285.08,4002.7,3979.3,5459.3,1442.3,5328.3,2532,763.15,Inf,1122.7,5108.3,780.03,723,1011.5,2430.4,697.48,4527.2,657.73,1055,949.66,4725.7,4437.6,839.42,1229.5,5551,1786.1,373.39,2745.3,373.62,1009.9,Inf,1077.5,Inf,2086.5,1238.8,Inf,Inf,4908.5,7931.2,1798.4,697.51,822.02,1813.9,6983,674.85,2577.2,591.64,Inf,Inf,791.37,3281.2,5569.7,635.71,Inf,731,1795.5,Inf,Inf,876.52,386.76,1122.9,454.16,Inf,901.91,1215.1,Inf,835,7415.4,985.91,217.97,795.86,1812.9,850.15,1330.2,1159.4,832.65,589.56,2000.2,406.69,647.25,1129.4,5141.7,1978.2,2988.9,1769.1,3325.4,2608.9,30.846,7394.9,1007.7,Inf,328.84,8494.2,519.75,561.58,1410.7,2097.4,1407.2
