2766.7,2953.1,2777.4,2787.2,3243.8,2982.6,3406,3347.8,150.07,3194.5,1599.8,2063.5,3023.5,2915.7,3029.7,1470.8,2647.3,3039.5,3271,Inf,968.86,2445.5,3013.9,3251.1,2897.8,250.66,2463.4,2196.7,1485.7,2906.9,2418.3,1316.9,0,383.42,3050.7,3214.7,1023.9,3127.4,2548.3,Inf,3212.7,2941.1,3341.7,Inf,3221.7,3258.5,484.16,5771.2,Inf,356.33,2848.5,3101.1,223.55,2835.3,3300.7,2004.7,1220.6,3196.4,3465.7,3167.3,2072.2,3026.9,2672.5,2680.5,2900.2,3051.8,1216.7,2512.9,2687.6,3098.1,2692.4,3345.9,3581.4,2792.5,3141.5,3316.7,3305,2668.3,3318.2,2487.7,2915.1,2811.7,Inf,2566.2,Inf,2400,2343.7,2859.9,3270,Inf,3343.9,Inf,2981,3224.2,3056,Inf,2509.7,3181.8,2297,3087.8
2383.7,2586.7,2413.7,2415.2,2861.8,2603.8,3028.4,2964.4,234.1,2813.2,1234.1,2401.6,2640.4,2542,2648,1093.8,2278.5,2656.3,2890,2543.6,593.13,2071.5,2630.6,2867.8,2542.4,133.42,2095.4,2506.5,1106.2,2523.6,2051.6,933.45,383.42,0,2688.7,2831.4,658.69,2744,2257.9,Inf,2842.5,2565.7,2962.4,2549.2,2838.8,2875.3,137.29,6154.5,3003.8,Inf,2473.2,2717.7,170.15,2468.5,2921.7,1625.8,851.9,2813.6,3095.9,2784.3,1694,2650.7,2298.7,Inf,2542.7,2669.7,833.81,2777.5,2316,2714.8,2330,2967.1,3199.6,2409.2,2762.7,2933.4,2921.7,2972.4,Inf,2107.7,2566.6,2428.4,Inf,2190.6,2555.7,2016.8,2612.1,2488.4,2886.7,2561.5,2960.6,2424.4,2597.6,2843.7,Inf,2691.4,2132.6,2807,Inf,2705.7
937.09,Inf,275.88,354.76,717.59,509.74,469.82,1136,2903.6,650.82,1454.6,4866.8,955.84,332.01,706.68,1607,428.93,Inf,617.07,1205.6,2096.9,663.95,1226.1,1091.4,168.15,2818.3,600.44,4868.3,1605.7,1076.6,640.12,1873,3050.7,2688.7,0,Inf,2031.2,1301.8,729,Inf,200.22,2133.4,514.22,1370.6,898.39,Inf,2573.4,8766.9,Inf,2739.6,409.42,1433.5,2858.8,238.57,488.8,1117.2,1836.8,856.21,430.06,1641.1,1047.6,383.34,474.58,504.18,158.97,750.07,1897.2,4928.5,424.73,1028.1,358.74,488.05,769.62,1196,482.82,1256.7,1162.9,5257.4,1836.8,770.26,204.17,1075.3,2015.3,587.72,5000.4,1096.8,Inf,297.92,Inf,1790.6,1214,268.05,1352.8,1966.6,951.73,1338.4,662.96,Inf,816.35,Inf
463.54,1025.5,1039.9,869.6,435.59,645.5,796.6,133.18,3064.7,498.63,1649.5,5112.5,239.05,831.14,448.43,1751.9,942.03,206.44,544.05,288.72,2248.7,920.01,205.33,61.52,1206.7,2964.7,999.19,5136.4,1733.8,308.86,1033.5,1898.1,3214.7,2831.4,Inf,0,2200.1,166.03,1679.1,998.03,1016.1,999.95,682.58,Inf,250,186.63,2731.4,Inf,467.97,2864.8,775.91,Inf,2998.1,990.58,692.82,1230.2,2006,291.14,Inf,Inf,1170.7,Inf,Inf,793.02,1174.7,Inf,1998.1,5245.1,881.46,146.64,1051,717.27,560.54,422.46,664.86,131.12,90.347,5551.8,690.55,787.8,1310.4,403.77,2183.5,831.9,5252.6,815.4,5110.3,887.27,123.79,664.31,133.52,1108.4,280.01,Inf,223.16,216.25,831.34,858.4,997.91,398.14
1749.8,1930.9,Inf,1763.3,2225.1,1960.4,Inf,2332.6,875,2174.9,577.03,2926.9,2006.8,1891.8,2010.7,450.01,Inf,2023.1,2250.8,1915,104,1421.7,2002.3,2235.5,1883.8,787.12,1440.3,2972.1,466.72,1891.6,1395.8,436.78,1023.9,658.69,2031.2,2200.1,0,2118.2,1638.2,1263,2189.2,2070.6,2319.8,1929.3,2204.7,2241.8,542.55,6784.2,2366.9,717.02,1824.8,2099.8,828.32,Inf,2278.6,983.68,196.74,2179.2,2442.3,Inf,Inf,2003.4,1648.6,1656.9,1884.3,2033.4,262.9,3138.4,1663.8,2082,1672.5,2323.6,2562.3,1780.8,2119.4,2304.5,2290.5,3409.3,2352.2,1467.2,1908.3,Inf,16.667,1542.6,3071.4,1384.7,2989,1836,2253.8,1991.4,2330.4,Inf,1975.9,2284.6,2039.3,2067.9,1486.8,Inf,1273.7,2069.5
459.93,1176.7,1177,1001.1,594.47,Inf,957.98,253.12,2977.5,656.31,1587.5,5038.7,348.66,977.09,595.66,1674.2,1053.5,310.41,703.22,207.34,2164.1,965.01,123.47,227.43,Inf,2877.3,1071,Inf,1654,280.54,1097.7,1810.6,3127.4,2744,1301.8,166.03,2118.2,0,1804.2,991,Inf,837.56,843.02,198.13,409.17,Inf,2644.8,8897.5,632.38,2777.2,911.68,132.33,2910.6,1132.5,852.05,Inf,1927.1,449.15,1274.3,339.29,1123.1,918.65,938.72,Inf,1323.9,551.89,1912,5189.2,995.58,273.72,1177.8,877.57,Inf,338.38,821.94,190.7,205.69,5489.6,539.24,795.31,Inf,351.11,Inf,901.92,5180.4,739.17,5051.5,1029,289.57,499.41,222.9,1247.9,148.74,664.79,350.71,58.23,875.46,1015.8,997.77,551.19
Inf,730.24,646.09,809.56,1320.7,1046.8,Inf,1704.4,Inf,1248.3,1178.2,4200.3,1459.2,866.47,1234.5,1389.6,752.73,1497.6,1253.7,1680.6,1732.5,927.03,1712.7,1639.1,573.88,2367.4,786.71,4200,1425.5,1552.9,Inf,1784.3,2548.3,2257.9,729,1679.1,1638.2,1804.2,0,1041.4,929.17,2592.4,Inf,1841.9,1462.4,Inf,2125,8102.6,1377.4,2334,Inf,1924.8,2416.6,704.55,1172.6,1192.1,1488.3,1418.3,1127,2133.2,1150.1,962.61,Inf,914.99,595.82,1279.8,1683,4252.3,809.16,1543.1,628.39,1189.9,1477.6,1655.7,1095.3,Inf,1716.6,4584.3,2341.4,1134.2,530.73,Inf,1627.5,938.77,Inf,1483.4,4134.2,802.26,1590.5,2254.7,1771.9,586.67,1830.2,2453,1462.9,1829.8,1001.5,989.42,1015.3,1291.8
539.52,712.01,574.7,515.83,965.57,697.87,1120.1,1113.6,2136.3,914.51,693.34,4152.9,774.55,635.09,751.46,815.77,408.62,798.3,990,797.2,1317.7,172.96,869.07,1015.4,758.48,2042,Inf,4167.3,804.23,714.31,270.15,1041.3,Inf,Inf,Inf,998.03,1263,991,1041.4,0,943.35,1575.2,Inf,910.33,954.95,998.43,1802.2,8043.4,1106.9,1952,564.11,1049.2,2079,598.52,1015.9,Inf,Inf,Inf,1195.5,1227.6,218.41,741.34,393.55,396.1,740.59,775.55,1087.9,4261.6,421.39,860.55,516.74,1060.7,1302,Inf,856.75,1121.5,1082.2,4574.9,1444.1,212.56,837.75,642.37,1246.4,281.85,4290.3,445.12,4130,589.58,1019.9,1261,1130.9,621.2,924.49,1503,804.04,974.17,223.81,898.09,26.553,811.48
839.63,265.56,444.72,428.65,580.78,401.21,Inf,998.77,3064.1,517.5,1612.9,5048.2,829.96,314.75,582.49,1750.7,565.48,866.82,473.16,1082.5,2249.4,774.63,1099.6,Inf,362.62,2974,749.57,5050.8,1743.2,956.18,Inf,1980.8,3212.7,2842.5,200.22,1016.1,2189.2,Inf,929.17,943.35,0,2007.4,344.9,1246.1,766.15,830.5,2731.4,8947.8,564.35,2888.7,396.29,1305.7,3012.6,380.85,327.86,1232,1992.9,725,253.42,1512.8,1161.7,277.99,549.89,Inf,348.72,624.16,2030,5113.8,Inf,900.24,530.85,313.2,582.06,1083.1,351.97,1122.9,1028.7,5441.7,1706.3,799.59,Inf,963.99,2172.9,664.1,Inf,1068.3,4991.8,354.92,896.4,1664.7,1078.2,448.16,1226.8,1838.1,824.85,1210.8,731.39,157.86,928.31,623.24
1201.7,2006.4,1994.8,1817.2,1431.5,Inf,1795.5,1036.9,2797.8,1491.8,1793.7,4946.2,1178,Inf,1427,1735.5,1846.9,Inf,1540.3,927.79,2076.6,Inf,907.82,1059.4,2183.4,2692.2,1807.4,5016.2,1695.7,1056.9,1818.7,1679.8,2941.1,2565.7,2133.4,999.95,2070.6,837.56,2592.4,1575.2,2007.4,0,1680.5,762.8,1246.6,1186.3,2490.4,8691.8,1467.7,2584.9,1733.4,705.4,Inf,1955.4,1689,1514.4,1935.5,1285.8,2111.7,516.45,1525.9,1750.2,1730.8,1684.8,2151.4,1383.9,Inf,Inf,1794.7,1107.7,1984.4,1715,1538.7,939.91,1655.4,913.21,1000.1,5464.2,455.07,1461.4,2288.9,1060.2,2056.8,1653.7,5096.2,1133.4,5053.6,1853.1,1123,342.87,961.26,2067,780.84,320.49,1182.6,797.79,1591.8,Inf,1598.8,Inf
658.75,480.16,627.1,571.53,250.01,359.44,117.6,662.5,3191.8,207.88,1750.4,5203.6,531.16,441.1,350.99,1870.9,716.76,559.31,142.54,781.55,2372.9,902.5,781.81,624.92,637.93,3095.5,897.23,5210.4,Inf,675.97,944.24,2051.2,3341.7,2962.4,514.22,682.58,2319.8,843.02,Inf,Inf,344.9,1680.5,0,933.48,433.89,496.13,2857.6,9100,221.68,3001.5,500.33,Inf,3131.3,558.54,41.928,1337,2123.3,395.89,431.35,1179.3,1269.6,322.43,677.92,666.67,612.9,Inf,2131.6,5283.9,668.87,578.55,704.14,34.728,273.01,819.04,200.6,787.5,693.35,5607.4,1371.4,854.94,712.78,717.83,2303.2,780.01,5338.9,999.68,5158.7,505.52,561.66,1340.2,742.22,652.67,908.37,1503.6,517.29,883.31,833.65,218.99,1047.3,338.95
446.07,1243.6,Inf,1055.6,684.08,860.87,1050.8,442.61,2782.8,736.14,1423,4854,416.2,1042,664.54,1491.2,1090.5,380.11,791.06,165,1972.5,943.57,152.75,381.04,1420.7,2682.3,1070.9,4889.1,1468.7,294.23,1089.2,Inf,Inf,2549.2,1370.6,Inf,1929.3,198.13,1841.9,910.33,1246.1,762.8,933.48,0,509.87,471.71,Inf,8703.3,Inf,2582,970.89,170.93,2715.4,1193,937.18,1022.2,1741.7,539.69,1360.4,317.28,985.25,987.4,973.87,927.84,1388.7,621.98,1719,5019.7,1036.4,355.32,1225.3,966.91,870.8,Inf,894.5,388.63,395.4,5314.4,533.92,745.81,1526.3,303.65,1912.8,908.31,4996.9,573.75,4879.5,1090.5,Inf,420,420.71,1305.4,49.391,613.73,422.47,143.05,858.66,1088.5,924.91,623.44
455.09,782.82,816.56,660.13,185.64,415.64,549.26,243.08,3071.7,Inf,1640.7,Inf,Inf,Inf,240.34,Inf,760.16,Inf,294.25,382.13,Inf,827.53,357.27,193.29,965.26,2972.2,869,5121.5,1738.1,Inf,910.91,1907.8,3221.7,2838.8,898.39,250,2204.7,409.17,1462.4,954.95,766.15,1246.6,433.89,509.87,0,68.014,2738.2,8988.7,238.59,2873.2,563.48,541.49,3006,761.36,Inf,1222.3,2009,44.17,865.17,746.79,1157,521.95,668.4,636.74,933.47,200.11,2005,5216,698.91,162.31,842.24,Inf,395.68,473.1,415.79,358.37,264.75,5529.8,940.24,743.72,1067,420.89,2188.1,715.73,5243,822.73,5084.8,660.65,132.23,906.67,317.05,Inf,Inf,1071.9,167.87,449.74,746.55,608.51,948.34,175.85
491.97,850.11,884.46,727.01,249.75,483.55,609.98,175.1,3108.4,Inf,Inf,5144.6,Inf,667.05,304.49,1792,824.31,219.19,358.06,372.18,2291.7,Inf,323.54,128.9,1032.6,3008.7,926.28,5162.7,1775.1,355.81,967.19,1943.2,3258.5,2875.3,Inf,186.63,2241.8,Inf,Inf,998.43,830.5,1186.3,496.13,471.71,68.014,0,2775,9025.9,283.09,Inf,630.43,481.06,3042.3,829.37,506.71,1260.7,2046.2,112.16,927.24,683.13,Inf,589.34,729.95,696.76,1000.9,262.31,2041.7,5260.1,762.94,164.56,909.33,530.83,402.13,485.17,481.47,292.72,198.64,5572.5,875.88,786.34,1134.1,449.21,2225.1,769.95,5283.2,858.53,5128.2,728.6,65.955,848.98,Inf,948.37,436.09,1007.8,202.5,394.1,795.83,673.14,992.87,241.46
2283.1,2473.5,2299.1,Inf,2759.8,Inf,2922.2,2864.5,334.22,2710.4,1119.6,2458.2,2540,2432.9,2545.7,986.83,2166.4,2556.1,2786.8,2443.9,484.76,1962.5,2530.9,Inf,2424.4,247.03,1982.8,2544.1,1001.5,2423.6,Inf,836.28,484.16,137.29,2573.4,2731.4,542.55,2644.8,2125,1802.2,2731.4,2490.4,2857.6,Inf,2738.2,2775,0,6252.7,2901.7,232.34,2365.2,2619.8,292.89,2355.4,2816.6,1520.6,738.52,2712.8,2984.6,2689.5,1588.2,Inf,2189.7,2197.1,2425.5,2567.8,733.34,2786.1,Inf,2614.7,2214.8,Inf,3097.4,Inf,2657.5,Inf,2821.7,3003.7,Inf,2003.6,2446.1,2328.3,558.68,2082.8,Inf,1916.7,2624,2377.9,2786.7,2472,2860.8,2308,2499,2757.1,2572.5,2592.5,Inf,2698.7,1813.5,2603.9
8534,Inf,8503.1,8531.7,9008.5,8740.9,9159.7,9116.3,5920.7,8957.9,7350.1,3903.6,8791,8663.1,8794.1,7234,8386.7,Inf,9033.4,8696.4,6734.8,8197.5,8783.5,9019.4,8600.3,6021.7,8203.6,3912.6,7250.9,8675.3,8156.7,7087.7,5771.2,6154.5,8766.9,Inf,6784.2,8897.5,8102.6,8043.4,8947.8,8691.8,9100,8703.3,8988.7,9025.9,6252.7,0,9150.1,6123.2,8600,8872.1,5989.4,8567.2,9058.3,7767,6979.7,8963,9196.8,8938.1,7833.3,8779.2,8422.2,Inf,8608,8816.9,6985.7,3898.8,8432.5,8866,8417,9102.8,9345.4,8561.9,8899.5,Inf,9073.8,3562.6,9086.8,8250.2,8599.2,8580,6800.8,8320,Inf,8168.3,3998.6,8602.5,9037.9,8711.2,9113.1,8500.1,8751.6,8988.6,Inf,8845.2,8266.7,8929.4,8053.1,8853.1
630.16,649.98,756.04,658.71,141.93,419.33,333.06,441.74,Inf,192.72,1800,5258.3,405.93,Inf,356.14,Inf,797.01,413.03,129.4,619.26,2417.6,955.73,594.7,408.29,824.62,3137.2,Inf,5269.1,1900.6,Inf,1008.3,2078.4,Inf,3003.8,Inf,467.97,2366.9,632.38,1377.4,1106.9,564.35,1467.7,221.68,Inf,238.59,283.09,2901.7,9150.1,0,3039.9,574,763.24,3171.7,688.89,236.62,1383.4,2170.9,225.43,650.64,961.12,1316.9,427.26,741.22,724.82,796.05,334.22,Inf,5351.2,742.8,400.17,817.03,256.09,195.99,697.5,289.27,566.97,473.22,5670.9,1150.7,Inf,911.78,626.7,2350.2,833.77,5394.8,997.9,5223.5,612.33,Inf,Inf,Inf,798.5,714.89,1283.7,379.02,677.14,884.34,419.21,1097.4,298.35
2418.2,2635.4,2464.1,2460.6,2898,2643.7,3069,2997.9,224.9,2850.2,1286.7,2406.7,2674.5,2586,2684.7,1138,2326.1,2690.2,2927.4,2576.9,643.33,2115.8,2663.9,2901.3,2596.8,116.44,2143.8,2525.1,1147.8,2557.2,2100.9,966.68,356.33,Inf,2739.6,2864.8,717.02,2777.2,2334,1952,2888.7,2584.9,3001.5,2582,2873.2,Inf,232.34,6123.2,3039.9,0,2516.1,2750.3,134.02,2517.1,2961.2,1666.7,Inf,2848.4,Inf,2815,1735.5,2692.8,2342.9,2348,2596.1,Inf,Inf,2814.5,2361.8,Inf,Inf,3006.7,3235.9,2442.5,2802.3,2966.7,2955,2994,2964.5,2146.6,2623.9,2462,731.5,2233.7,2562.3,2050.8,2647.3,2534.1,2920.5,2589.3,2993.9,2476.9,2630.6,2869.4,2707,2724.5,2174.5,2850.1,1964.5,2741.7
532.58,275.52,265.49,96.677,460.1,160.24,559.85,802.71,2699.1,392.69,1252.2,4703.3,Inf,85.019,330.59,1379.5,223.01,601.51,447.09,805.98,1881.1,403.43,828.98,Inf,450,2605.6,396.94,4710.4,1368.3,676.68,443.96,1591.8,2848.5,2473.2,409.42,775.91,1824.8,911.68,Inf,564.11,396.29,1733.4,500.33,970.89,563.48,630.43,2365.2,8600,574,2516.1,0,1039.2,2642.9,222.18,458.55,850.74,1628.1,Inf,639.83,1248.2,781.27,179.21,177.78,168.15,418.06,375.74,1651,4786.1,Inf,643.09,278.95,502.81,Inf,793.92,301.3,899.19,812.68,Inf,1450.9,403.35,555.56,673.34,1808.3,282.56,4838.6,694.8,4660,119.72,688.31,1390.7,868.1,336.31,953.95,1572.8,Inf,943.61,343.17,333.99,551.93,389.58
546.22,1307.6,1303.9,Inf,726.8,924.39,1090.2,354.43,2951.4,788.46,1591.8,5024.9,478.16,1107,726.91,1662.1,1172.2,Inf,835.55,257.13,2142.4,1055.3,212.06,355.72,1486.2,2850.8,1172.6,5060,1639.5,374.86,1195.4,1784.4,3101.1,2717.7,1433.5,Inf,2099.8,132.33,1924.8,1049.2,1305.7,705.4,Inf,170.93,541.49,481.06,2619.8,8872.1,763.24,2750.3,1039.2,0,2883.7,Inf,Inf,1187.4,1912.5,581.42,1406.6,209.1,1146.3,1050.2,1056.1,1010.6,1454.1,683.42,1888.6,5189.9,1115.7,405.56,1301.2,1009.9,847.6,349.81,953.9,253.72,310.67,5485.2,418.18,869.06,1591.4,413.36,2083.4,1005.6,Inf,741.08,5050,1157.7,418.99,369.33,297.97,1375.4,130.59,533.84,481.79,95.612,967.36,1147.8,1060.5,683.06
2550.9,2756.9,2583.8,2585.2,3029.8,2772.9,3197.7,3131.1,123.51,2981.5,1404.2,Inf,2807.4,2711.8,2816.1,1263.5,2448.6,2823.2,3058.4,2710.3,Inf,Inf,2797.2,3034.5,2712.1,54.518,2265.5,2407.6,1275.5,2690.4,2221.8,1100,223.55,170.15,2858.8,2998.1,828.32,2910.6,2416.6,2079,3012.6,Inf,3131.3,2715.4,3006,3042.3,292.89,5989.4,3171.7,134.02,2642.9,2883.7,0,Inf,3090.7,1795.1,1022,2981,3266,2948.8,1863.4,2820.3,2468.6,2474.8,2712.6,2837.5,1001.5,2709,Inf,2881.7,2500,3136.2,3367.6,2575.8,2931.7,3100,3088.3,2877.9,3098.5,2276.5,2735.6,2595.1,Inf,2360.4,2438.3,Inf,2540.8,2658.5,Inf,2723.2,3127.2,2594.3,2764,3003.4,2839.9,2857.9,2302.1,2976.8,Inf,2873.5
754.19,Inf,68.703,139.11,617.05,346.82,597.31,1004.3,2687.2,544.65,1235.9,4668,783.82,162.52,Inf,1381,193.43,822.06,560.82,1028.1,1875.6,425.74,1051,944.39,228.28,2599.1,373.31,4671.6,1377.2,898.83,417.12,1637.1,2835.3,2468.5,238.57,990.58,Inf,1132.5,704.55,598.52,380.85,1955.4,558.54,1193,761.36,829.37,2355.4,8567.2,688.89,2517.1,222.18,Inf,Inf,0,517.85,881.21,1617.2,Inf,632.01,Inf,811.34,262.9,Inf,282.36,196.69,587.34,1667.5,4738.6,188.45,Inf,150.59,553.07,828.93,1015.8,400.09,1110.4,1020.6,5064.7,1671.5,543.92,Inf,895.28,1796.8,352.9,4802.3,883.61,4615.2,103.6,891.52,1612.8,1075.1,119.02,1176.1,1794.6,Inf,1165.3,Inf,365.35,578.89,595.01
635.04,443.71,586.48,529.61,257.57,318.16,127.57,673.74,3150.9,202.51,1708.8,5161.8,528.58,399.19,327.51,1829.9,674.84,559.58,148.85,781.59,2331.9,860.84,Inf,635.61,605.8,3054.8,855.42,5168.5,1815.6,670.24,Inf,2012.6,3300.7,2921.7,488.8,692.82,2278.6,852.05,1172.6,1015.9,327.86,1689,41.928,937.18,Inf,506.71,2816.6,9058.3,236.62,2961.2,458.55,Inf,3090.7,517.85,0,1296.1,2082.1,403.2,423.59,1189.7,1228.5,280.51,636.2,625,579.81,344.09,2091.5,5241.9,627.01,583.58,662.79,46.563,311.88,811.16,159.18,798.62,704.45,5565.5,1382.5,814.65,684.52,705.51,2262,738.36,5297.1,967.64,5116.7,463.73,572.51,1347.8,753.42,613.58,913.58,1514.5,517.17,891.27,792.18,188.54,1005.8,328.31
770.83,996.8,Inf,804.24,1241.7,978.08,1402.6,1358.7,1854.8,Inf,Inf,3884.7,1026.8,923.09,1027.2,534.01,688.44,1044.8,1267.2,966.12,1035.8,Inf,1051.3,1260.5,1019.4,1758.8,526.68,3906.4,519.61,923.02,501.18,Inf,2004.7,1625.8,1117.2,1230.2,983.68,Inf,1192.1,Inf,1232,1514.4,1337,1022.2,1222.3,1260.7,1520.6,7767,1383.4,1666.7,850.74,1187.4,1795.1,881.21,1296.1,0,787.58,1196.2,1484,1323.4,70.32,1026.3,682.13,683.31,1006.4,1050,800.22,4017.7,708.76,1105.1,779.25,1341.4,1578.7,841.28,1137,1342.7,1319.6,4322,1527.7,483.51,1085.2,831.09,967.02,569.58,4024,449.79,3881.5,878.04,Inf,1257.7,1362.9,883.94,1056.9,1535.4,1058.9,1134.9,508.08,1184.5,Inf,1086.1
1554.3,1735.4,1561.9,1566.7,2029.2,1763.9,2186.3,2138.1,1071.6,1978.8,382.27,3112.5,Inf,1695.1,1814.8,254.31,Inf,1827.8,2054.7,1722.8,262.31,Inf,1810.1,Inf,1691.8,981.94,1244.4,3149.5,273.19,1697.3,1200.2,432.58,1220.6,851.9,1836.8,2006,196.74,1927.1,1488.3,Inf,1992.9,1935.5,2123.3,1741.7,2009,2046.2,738.52,6979.7,2170.9,Inf,1628.1,1912.5,1022,1617.2,2082.1,787.58,0,1983.4,2246.1,2003.2,854.23,1806.7,1451.9,1460.1,1691.5,1837.5,263.89,3298,1467.2,1886.9,1478.1,2127,Inf,1589,1922.9,2111.7,2096.3,3580.2,2178.4,1271.1,1719.3,1602.2,180.25,1345.9,3255.2,1191.1,3152.5,1639.5,Inf,1826.4,2136.8,1572.7,1787.2,2121.3,1843.8,1878,1290.1,1961.2,1077,1873.6
Inf,739.5,772.4,616.48,145.97,371.48,512.43,287.17,3046.4,207.5,1614.2,5077.6,183.98,Inf,199.27,1729.2,718.23,187.59,254.62,398.63,2229.2,794.18,387.22,235.19,921.85,2947,831.54,5093.3,1712.5,328.01,Inf,1883.7,3196.4,2813.6,856.21,291.14,2179.2,449.15,1418.3,Inf,725,1285.8,395.89,539.69,44.17,112.16,2712.8,8963,225.43,2848.4,Inf,581.42,2981,Inf,403.2,1196.2,1983.4,0,826.32,787.8,1130.5,478.59,628.27,Inf,890.03,161.18,1979.8,Inf,657.09,184.63,798.47,Inf,403.55,472.22,373.93,400.91,307.71,5500.8,981.59,715.68,1023.9,407.01,Inf,680.47,5215.5,Inf,5055.4,616.48,175.64,944.74,360.47,836.21,512.96,1113.1,Inf,488.07,714.44,567.26,918.92,133.85
1006.6,515.49,Inf,681.77,680.4,587.91,317.67,1092.4,3317.2,624.38,1865.9,Inf,948.65,562.34,718.79,2004.1,818.42,981.61,571.7,1202.9,2502.8,1027.6,1210,1055.9,597.2,3227.3,Inf,5298.3,1996.4,1085.7,1047.9,2230.6,3465.7,3095.9,430.06,Inf,2442.3,1274.3,1127,1195.5,253.42,2111.7,431.35,1360.4,865.17,927.24,2984.6,9196.8,650.64,Inf,639.83,1406.6,3266,632.01,423.59,1484,2246.1,826.32,0,1610.2,1413.9,487.49,801.93,802.81,589.02,751.15,2282.8,5357.7,780.37,1007.2,780.61,396.76,610.17,1221.9,486.82,1217.5,1123.6,5687.1,1801.3,1039.6,604.22,1108.8,2426.1,915,5430.5,1279.4,5237,Inf,992.5,1771.1,1172.1,696.69,1337.1,1934.1,939.12,Inf,Inf,327.83,1180.9,742.92
747.43,1515.8,1513,1336,932.41,1132.6,1292.7,523.41,3018.3,995.29,1711.3,5110,686.63,1315.6,934.83,1758.3,1380.5,Inf,1040.9,456.9,2220,1253.2,420.72,554.37,1694.7,2916.7,1375.3,5152.4,1732.3,581.13,1396.2,1853.3,3167.3,2784.3,1641.1,Inf,Inf,339.29,2133.2,1227.6,1512.8,516.45,1179.3,317.28,746.79,683.13,2689.5,8938.1,961.12,2815,1248.2,209.1,2948.8,Inf,1189.7,1323.4,2003.2,787.8,1610.2,0,1293,1257.9,1264.2,1218.6,1662.6,Inf,1963.8,5294.5,1324.3,613.02,1510.2,1214,Inf,518.96,1161.1,398.4,488.79,5582.9,217.15,1059.8,1799.8,608.83,2167.2,1209.7,5254.6,873.82,5151.9,1366.5,617.75,250.5,446.06,1584.5,Inf,325.51,689.74,304.69,1166.6,1355,1242,890.47
708.93,926.73,779.15,733.94,1175.3,910.35,1334.4,1297.3,1922.4,1124.8,483.75,3948.5,963.34,853.2,960.83,601.38,618.78,982.29,1200.5,Inf,1103.4,388.98,1000.1,1198.8,952.84,1826.9,459.81,3968,587.95,865.9,436.93,825.8,2072.2,1694,1047.6,1170.7,Inf,1123.1,1150.1,218.41,1161.7,1525.9,1269.6,985.25,1157,Inf,1588.2,7833.3,1316.9,1735.5,781.27,1146.3,1863.4,811.34,1228.5,70.32,854.23,1130.5,1413.9,1293,0,957.28,611.96,613.63,939.01,983.67,869.85,4074.5,638.45,1043.1,712,1273.7,1512.2,797.28,1069.3,Inf,1259.5,4381.4,1501.5,416.95,1021.1,776.39,1033.9,499.73,4087.2,Inf,3939.5,807.75,Inf,1251.7,1304,816.86,1015.8,1521.9,995.15,1088.7,438.98,1115.1,234.2,1019.8
564.91,260.93,329.14,249.12,359.25,127.55,380.64,763.84,2877.4,287.13,1431.2,4881.9,572.5,120.03,323.34,1557.1,394.33,610.02,298.48,822.53,2059,582.47,842.78,Inf,443.31,2783.3,575.66,4888.3,1545.1,693.87,622.65,1760.4,3026.9,2650.7,383.34,Inf,2003.4,918.65,962.61,741.34,277.99,1750.2,322.43,987.4,521.95,589.34,Inf,8779.2,427.26,2692.8,179.21,1050.2,2820.3,262.9,280.51,1026.3,1806.7,478.59,487.49,1257.9,957.28,0,Inf,346.66,411.55,366.8,1826,4961.5,346.89,644.95,391.89,Inf,583.18,815.92,138,878.98,786.23,5285,1454.6,559.53,545.56,695.63,1986.9,460.81,5017,796.03,4836.2,Inf,654.14,Inf,838.99,376.83,969.46,1583.4,568.42,955.09,518.31,162.97,729.9,367.93
529.68,338.78,267.76,Inf,Inf,322.43,737.6,890.53,2523.3,551.37,1075,4525.8,601.51,243.29,429.12,1205.2,116.67,Inf,617.74,811.63,1706,227.21,844.05,809.03,Inf,2430.8,220.79,4533.6,1195.7,683.74,267.62,1432,2672.5,2298.7,474.58,Inf,1648.6,938.72,Inf,393.55,549.89,1730.8,677.92,973.87,668.4,729.95,2189.7,8422.2,741.22,2342.9,177.78,1056.1,2468.6,Inf,636.2,682.13,1451.9,628.27,801.93,1264.2,611.96,Inf,0,46.05,433.85,468.35,1481,4611.5,64.254,690.46,Inf,680.56,928.16,791.09,477.85,Inf,887.32,4932.7,1473.4,299.5,565.5,671.99,1632.2,116.74,4661.3,642.92,4484.7,197.98,777.49,1390,943.24,338.87,961.16,1583.9,611.13,961.44,190.06,Inf,379.12,494.99
483.64,Inf,312.27,149.42,591.88,308.25,727.01,854.31,2531,533.32,Inf,4537.8,559.13,240.51,399.54,1211.3,162.68,Inf,603.11,765.71,Inf,235.95,798.62,770.85,506.1,2437.5,Inf,4546.5,1200.3,637.96,Inf,1427.8,2680.5,Inf,504.18,793.02,1656.9,Inf,914.99,396.1,Inf,1684.8,666.67,927.84,636.74,696.76,2197.1,Inf,724.82,2348,168.15,1010.6,2474.8,282.36,625,683.31,1460.1,Inf,802.81,1218.6,613.63,346.66,46.05,0,476,436.78,Inf,4626.5,110,648.84,299.74,669.45,914.69,745.09,466.15,923.12,848.9,4946.8,1428.1,Inf,609.63,Inf,1640.3,114.41,4673.6,601.35,4499.1,213.49,742.07,1344,904.7,Inf,915.25,1538.1,570,Inf,177.89,502.06,383.78,465.5
